t,x,y,vx,vy,r
 8.11665,   0.99284,  -0.09871,   0.77162,   4.95935,   0.99774
 8.11765,   0.99357,  -0.09375,   0.73216,   4.96328,   0.99799
 8.11865,   0.99427,  -0.08878,   0.69269,   4.96700,   0.99822
 8.11965,   0.99492,  -0.08381,   0.65323,   4.97052,   0.99844
 8.12065,   0.99553,  -0.07883,   0.61377,   4.97385,   0.99865
 8.12165,   0.99611,  -0.07386,   0.57431,   4.97697,   0.99884
 8.12265,   0.99664,  -0.06888,   0.53485,   4.97990,   0.99902
 8.12365,   0.99714,  -0.06390,   0.49538,   4.98263,   0.99918
 8.12465,   0.99759,  -0.05891,   0.45592,   4.98515,   0.99933
 8.12565,   0.99801,  -0.05392,   0.41646,   4.98748,   0.99947
 8.12665,   0.99839,  -0.04893,   0.37700,   4.98962,   0.99959
 8.12765,   0.99872,  -0.04394,   0.33753,   4.99155,   0.99969
 8.12865,   0.99902,  -0.03895,   0.29807,   4.99329,   0.99978
 8.12965,   0.99928,  -0.03395,   0.25860,   4.99483,   0.99986
 8.13066,   0.99950,  -0.02896,   0.21914,   4.99617,   0.99992
 8.13166,   0.99968,  -0.02396,   0.17967,   4.99731,   0.99997
 8.13266,   0.99982,  -0.01896,   0.14020,   4.99826,   1.00000
 8.13366,   0.99992,  -0.01396,   0.10073,   4.99900,   1.00002
 8.13466,   0.99998,  -0.00896,   0.06125,   4.99956,   1.00002
 8.13566,   1.00000,  -0.00396,   0.02178,   4.99991,   1.00001
 8.13666,   0.99999,   0.00104,  -0.01770,   5.00007,   0.99999
 8.13766,   0.99993,   0.00604,  -0.05718,   5.00003,   0.99995
 8.13866,   0.99983,   0.01104,  -0.09666,   4.99979,   0.99989
 8.13966,   0.99970,   0.01604,  -0.13614,   4.99935,   0.99983
 8.14066,   0.99952,   0.02103,  -0.17563,   4.99872,   0.99974
 8.14166,   0.99931,   0.02603,  -0.21512,   4.99789,   0.99964
 8.14266,   0.99905,   0.03103,  -0.25461,   4.99686,   0.99953
 8.14366,   0.99876,   0.03603,  -0.29411,   4.99563,   0.99941
 8.14466,   0.99842,   0.04102,  -0.33361,   4.99421,   0.99927
 8.14566,   0.99805,   0.04601,  -0.37311,   4.99258,   0.99911
 8.14666,   0.99764,   0.05100,  -0.41262,   4.99076,   0.99894
 8.14766,   0.99719,   0.05599,  -0.45213,   4.98874,   0.99876
 8.14866,   0.99669,   0.06098,  -0.49165,   4.98652,   0.99856
 8.14966,   0.99616,   0.06596,  -0.53116,   4.98411,   0.99834
 8.15066,   0.99559,   0.07094,  -0.57069,   4.98149,   0.99812
 8.15166,   0.99498,   0.07592,  -0.61021,   4.97867,   0.99787
 8.15266,   0.99433,   0.08090,  -0.64975,   4.97566,   0.99762
 8.15366,   0.99364,   0.08587,  -0.68928,   4.97244,   0.99735
 8.15466,   0.99291,   0.09084,  -0.72882,   4.96902,   0.99706
 8.15567,   0.99215,   0.09580,  -0.76837,   4.96540,   0.99676
 8.15667,   0.99134,   0.10077,  -0.80792,   4.96158,   0.99645
 8.15767,   0.99049,   0.10572,  -0.84748,   4.95756,   0.99612
 8.15867,   0.98960,   0.11068,  -0.88704,   4.95334,   0.99577
 8.15967,   0.98868,   0.11563,  -0.92661,   4.94892,   0.99541
 8.16067,   0.98771,   0.12057,  -0.96618,   4.94429,   0.99504
 8.16167,   0.98670,   0.12551,  -1.00576,   4.93946,   0.99465
 8.16267,   0.98566,   0.13044,  -1.04535,   4.93442,   0.99425
 8.16367,   0.98457,   0.13537,  -1.08494,   4.92918,   0.99384
 8.16467,   0.98345,   0.14030,  -1.12453,   4.92374,   0.99341
 8.16567,   0.98229,   0.14522,  -1.16414,   4.91809,   0.99296
 8.16667,   0.98108,   0.15013,  -1.20375,   4.91223,   0.99250
 8.16767,   0.97984,   0.15503,  -1.24336,   4.90617,   0.99203
 8.16867,   0.97856,   0.15993,  -1.28299,   4.89990,   0.99154
 8.16967,   0.97723,   0.16483,  -1.32261,   4.89342,   0.99104
 8.17067,   0.97587,   0.16971,  -1.36225,   4.88674,   0.99052
 8.17167,   0.97447,   0.17459,  -1.40189,   4.87984,   0.98999
 8.17267,   0.97303,   0.17947,  -1.44154,   4.87274,   0.98944
 8.17367,   0.97155,   0.18433,  -1.48120,   4.86543,   0.98888
 8.17467,   0.97003,   0.18919,  -1.52086,   4.85790,   0.98830
 8.17567,   0.96846,   0.19404,  -1.56054,   4.85016,   0.98771
 8.17667,   0.96686,   0.19888,  -1.60021,   4.84221,   0.98711
 8.17767,   0.96522,   0.20372,  -1.63990,   4.83405,   0.98649
 8.17867,   0.96354,   0.20854,  -1.67959,   4.82567,   0.98585
 8.17968,   0.96183,   0.21336,  -1.71929,   4.81708,   0.98521
 8.18068,   0.96007,   0.21817,  -1.75900,   4.80827,   0.98454
 8.18168,   0.95827,   0.22297,  -1.79871,   4.79925,   0.98387
 8.18268,   0.95643,   0.22776,  -1.83844,   4.79000,   0.98317
 8.18368,   0.95455,   0.23254,  -1.87817,   4.78054,   0.98247
 8.18468,   0.95263,   0.23731,  -1.91791,   4.77086,   0.98175
 8.18568,   0.95068,   0.24207,  -1.95765,   4.76096,   0.98101
 8.18668,   0.94868,   0.24682,  -1.99740,   4.75084,   0.98026
 8.18768,   0.94664,   0.25156,  -2.03717,   4.74050,   0.97950
 8.18868,   0.94456,   0.25629,  -2.07693,   4.72993,   0.97872
 8.18968,   0.94245,   0.26101,  -2.11671,   4.71913,   0.97792
 8.19068,   0.94029,   0.26572,  -2.15649,   4.70812,   0.97711
 8.19168,   0.93809,   0.27041,  -2.19628,   4.69687,   0.97629
 8.19268,   0.93586,   0.27510,  -2.23608,   4.68540,   0.97545
 8.19368,   0.93358,   0.27977,  -2.27589,   4.67370,   0.97460
 8.19468,   0.93127,   0.28443,  -2.31570,   4.66177,   0.97374
 8.19568,   0.92891,   0.28908,  -2.35552,   4.64961,   0.97285
 8.19668,   0.92652,   0.29372,  -2.39535,   4.63721,   0.97196
 8.19768,   0.92408,   0.29835,  -2.43519,   4.62458,   0.97105
 8.19868,   0.92161,   0.30296,  -2.47503,   4.61172,   0.97012
 8.19968,   0.91909,   0.30756,  -2.51488,   4.59862,   0.96918
 8.20068,   0.91654,   0.31214,  -2.55474,   4.58528,   0.96823
 8.20168,   0.91394,   0.31671,  -2.59460,   4.57171,   0.96726
 8.20268,   0.91131,   0.32127,  -2.63447,   4.55789,   0.96628
 8.20368,   0.90863,   0.32582,  -2.67434,   4.54383,   0.96528
 8.20469,   0.90592,   0.33034,  -2.71423,   4.52953,   0.96427
 8.20569,   0.90316,   0.33486,  -2.75412,   4.51498,   0.96324
 8.20669,   0.90037,   0.33936,  -2.79401,   4.50019,   0.96220
 8.20769,   0.89754,   0.34385,  -2.83391,   4.48515,   0.96115
 8.20869,   0.89466,   0.34832,  -2.87382,   4.46987,   0.96008
 8.20969,   0.89175,   0.35277,  -2.91373,   4.45433,   0.95899
 8.21069,   0.88880,   0.35721,  -2.95365,   4.43854,   0.95789
 8.21169,   0.88580,   0.36163,  -2.99357,   4.42249,   0.95678
 8.21269,   0.88277,   0.36604,  -3.03350,   4.40619,   0.95565
 8.21369,   0.87969,   0.37043,  -3.07343,   4.38963,   0.95450
 8.21469,   0.87658,   0.37480,  -3.11336,   4.37282,   0.95335
 8.21569,   0.87343,   0.37915,  -3.15330,   4.35574,   0.95217
 8.21669,   0.87024,   0.38349,  -3.19325,   4.33840,   0.95099
 8.21769,   0.86700,   0.38781,  -3.23319,   4.32080,   0.94979
 8.21869,   0.86373,   0.39212,  -3.27314,   4.30293,   0.94857
 8.21969,   0.86042,   0.39640,  -3.31309,   4.28479,   0.94734
 8.22069,   0.85706,   0.40067,  -3.35304,   4.26639,   0.94609
 8.22169,   0.85367,   0.40492,  -3.39300,   4.24771,   0.94483
 8.22269,   0.85024,   0.40914,  -3.43296,   4.22875,   0.94356
 8.22369,   0.84676,   0.41335,  -3.47291,   4.20953,   0.94227
 8.22469,   0.84325,   0.41754,  -3.51287,   4.19002,   0.94096
 8.22569,   0.83970,   0.42171,  -3.55283,   4.17024,   0.93965
 8.22669,   0.83611,   0.42586,  -3.59278,   4.15017,   0.93831
 8.22769,   0.83247,   0.42999,  -3.63274,   4.12982,   0.93697
 8.22869,   0.82880,   0.43410,  -3.67269,   4.10918,   0.93560
 8.22970,   0.82509,   0.43819,  -3.71265,   4.08825,   0.93423
 8.23070,   0.82133,   0.44226,  -3.75259,   4.06704,   0.93284
 8.23170,   0.81754,   0.44630,  -3.79254,   4.04553,   0.93143
 8.23270,   0.81371,   0.45033,  -3.83248,   4.02373,   0.93001
 8.23370,   0.80984,   0.45433,  -3.87242,   4.00162,   0.92858
 8.23470,   0.80592,   0.45831,  -3.91235,   3.97922,   0.92713
 8.23570,   0.80197,   0.46227,  -3.95227,   3.95652,   0.92566
 8.23670,   0.79798,   0.46620,  -3.99219,   3.93351,   0.92418
 8.23770,   0.79395,   0.47011,  -4.03210,   3.91019,   0.92269
 8.23870,   0.78988,   0.47400,  -4.07200,   3.88657,   0.92118
 8.23970,   0.78576,   0.47786,  -4.11189,   3.86263,   0.91966
 8.24070,   0.78161,   0.48170,  -4.15177,   3.83837,   0.91812
 8.24170,   0.77742,   0.48551,  -4.19164,   3.81380,   0.91657
 8.24270,   0.77319,   0.48930,  -4.23150,   3.78891,   0.91501
 8.24370,   0.76892,   0.49306,  -4.27135,   3.76370,   0.91343
 8.24470,   0.76461,   0.49680,  -4.31118,   3.73815,   0.91183
 8.24570,   0.76026,   0.50051,  -4.35099,   3.71228,   0.91022
 8.24670,   0.75587,   0.50420,  -4.39079,   3.68608,   0.90860
 8.24770,   0.75143,   0.50786,  -4.43057,   3.65955,   0.90696
 8.24870,   0.74696,   0.51149,  -4.47034,   3.63267,   0.90531
 8.24970,   0.74245,   0.51510,  -4.51008,   3.60546,   0.90364
 8.25070,   0.73790,   0.51868,  -4.54981,   3.57790,   0.90196
 8.25170,   0.73331,   0.52223,  -4.58951,   3.54999,   0.90026
 8.25270,   0.72869,   0.52575,  -4.62918,   3.52173,   0.89855
 8.25371,   0.72402,   0.52924,  -4.66884,   3.49313,   0.89683
 8.25471,   0.71931,   0.53270,  -4.70846,   3.46416,   0.89509
 8.25571,   0.71456,   0.53614,  -4.74806,   3.43483,   0.89333
 8.25671,   0.70977,   0.53954,  -4.78763,   3.40514,   0.89156
 8.25771,   0.70495,   0.54292,  -4.82717,   3.37509,   0.88978
 8.25871,   0.70008,   0.54626,  -4.86668,   3.34466,   0.88798
 8.25971,   0.69517,   0.54958,  -4.90615,   3.31386,   0.88617
 8.26071,   0.69023,   0.55286,  -4.94559,   3.28269,   0.88435
 8.26171,   0.68524,   0.55611,  -4.98498,   3.25113,   0.88251
 8.26271,   0.68022,   0.55933,  -5.02434,   3.21918,   0.88065
 8.26371,   0.67515,   0.56252,  -5.06366,   3.18685,   0.87878
 8.26471,   0.67005,   0.56567,  -5.10294,   3.15413,   0.87690
 8.26571,   0.66491,   0.56879,  -5.14217,   3.12101,   0.87500
 8.26671,   0.65973,   0.57188,  -5.18135,   3.08749,   0.87309
 8.26771,   0.65451,   0.57493,  -5.22048,   3.05357,   0.87117
 8.26871,   0.64925,   0.57795,  -5.25956,   3.01924,   0.86923
 8.26971,   0.64395,   0.58094,  -5.29859,   2.98450,   0.86727
 8.27071,   0.63861,   0.58389,  -5.33756,   2.94934,   0.86530
 8.27171,   0.63323,   0.58680,  -5.37648,   2.91376,   0.86332
 8.27271,   0.62782,   0.58968,  -5.41533,   2.87776,   0.86132
 8.27371,   0.62237,   0.59252,  -5.45412,   2.84133,   0.85931
 8.27471,   0.61687,   0.59532,  -5.49284,   2.80446,   0.85729
 8.27571,   0.61134,   0.59809,  -5.53149,   2.76716,   0.85525
 8.27671,   0.60577,   0.60082,  -5.57007,   2.72942,   0.85320
 8.27771,   0.60016,   0.60351,  -5.60858,   2.69123,   0.85113
 8.27872,   0.59452,   0.60616,  -5.64700,   2.65259,   0.84905
 8.27972,   0.58883,   0.60878,  -5.68535,   2.61349,   0.84695
 8.28072,   0.58311,   0.61135,  -5.72361,   2.57393,   0.84485
 8.28172,   0.57734,   0.61389,  -5.76179,   2.53391,   0.84272
 8.28272,   0.57154,   0.61638,  -5.79987,   2.49341,   0.84059
 8.28372,   0.56571,   0.61883,  -5.83786,   2.45244,   0.83844
 8.28472,   0.55983,   0.62124,  -5.87575,   2.41099,   0.83627
 8.28572,   0.55392,   0.62361,  -5.91354,   2.36906,   0.83410
 8.28672,   0.54797,   0.62594,  -5.95122,   2.32663,   0.83191
 8.28772,   0.54198,   0.62822,  -5.98880,   2.28371,   0.82970
 8.28872,   0.53595,   0.63046,  -6.02626,   2.24029,   0.82748
 8.28972,   0.52989,   0.63266,  -6.06360,   2.19636,   0.82525
 8.29072,   0.52379,   0.63481,  -6.10082,   2.15192,   0.82301
 8.29172,   0.51765,   0.63692,  -6.13792,   2.10696,   0.82075
 8.29272,   0.51147,   0.63898,  -6.17488,   2.06148,   0.81847
 8.29372,   0.50526,   0.64099,  -6.21171,   2.01548,   0.81619
 8.29472,   0.49901,   0.64296,  -6.24839,   1.96894,   0.81389
 8.29572,   0.49273,   0.64489,  -6.28493,   1.92185,   0.81158
 8.29672,   0.48641,   0.64676,  -6.32132,   1.87423,   0.80925
 8.29772,   0.48005,   0.64859,  -6.35756,   1.82605,   0.80692
 8.29872,   0.47366,   0.65036,  -6.39363,   1.77731,   0.80456
 8.29972,   0.46723,   0.65209,  -6.42953,   1.72802,   0.80220
 8.30072,   0.46076,   0.65377,  -6.46526,   1.67815,   0.79982
 8.30172,   0.45426,   0.65540,  -6.50081,   1.62770,   0.79743
 8.30272,   0.44773,   0.65697,  -6.53618,   1.57668,   0.79503
 8.30373,   0.44115,   0.65850,  -6.57135,   1.52507,   0.79261
 8.30473,   0.43455,   0.65997,  -6.60633,   1.47286,   0.79019
 8.30573,   0.42791,   0.66139,  -6.64110,   1.42005,   0.78775
 8.30673,   0.42123,   0.66276,  -6.67566,   1.36664,   0.78529
 8.30773,   0.41452,   0.66407,  -6.71000,   1.31261,   0.78283
 8.30873,   0.40778,   0.66533,  -6.74411,   1.25796,   0.78035
 8.30973,   0.40100,   0.66653,  -6.77799,   1.20268,   0.77786
 8.31073,   0.39419,   0.66768,  -6.81162,   1.14678,   0.77536
 8.31173,   0.38734,   0.66877,  -6.84501,   1.09023,   0.77284
 8.31273,   0.38046,   0.66980,  -6.87814,   1.03303,   0.77032
 8.31373,   0.37355,   0.67078,  -6.91100,   0.97518,   0.76778
 8.31473,   0.36661,   0.67169,  -6.94358,   0.91667,   0.76523
 8.31573,   0.35963,   0.67255,  -6.97588,   0.85749,   0.76267
 8.31673,   0.35263,   0.67335,  -7.00788,   0.79764,   0.76009
 8.31773,   0.34559,   0.67409,  -7.03958,   0.73711,   0.75751
 8.31873,   0.33851,   0.67476,  -7.07097,   0.67589,   0.75491
 8.31973,   0.33141,   0.67538,  -7.10204,   0.61397,   0.75231
 8.32073,   0.32428,   0.67593,  -7.13276,   0.55135,   0.74969
 8.32173,   0.31712,   0.67641,  -7.16315,   0.48802,   0.74706
 8.32273,   0.30992,   0.67684,  -7.19317,   0.42397,   0.74442
 8.32373,   0.30270,   0.67720,  -7.22283,   0.35920,   0.74177
 8.32473,   0.29545,   0.67749,  -7.25211,   0.29369,   0.73911
 8.32573,   0.28817,   0.67772,  -7.28100,   0.22745,   0.73644
 8.32673,   0.28086,   0.67788,  -7.30948,   0.16046,   0.73376
 8.32773,   0.27352,   0.67797,  -7.33755,   0.09272,   0.73107
 8.32874,   0.26616,   0.67800,  -7.36519,   0.02422,   0.72837
 8.32974,   0.25876,   0.67795,  -7.39238,  -0.04505,   0.72566
 8.33074,   0.25134,   0.67784,  -7.41911,  -0.11509,   0.72294
 8.33174,   0.24390,   0.67765,  -7.44537,  -0.18592,   0.72021
 8.33274,   0.23643,   0.67739,  -7.47115,  -0.25753,   0.71747
 8.33374,   0.22893,   0.67706,  -7.49642,  -0.32994,   0.71472
 8.33474,   0.22141,   0.67666,  -7.52118,  -0.40315,   0.71196
 8.33574,   0.21386,   0.67618,  -7.54540,  -0.47717,   0.70920
 8.33674,   0.20630,   0.67563,  -7.56907,  -0.55201,   0.70642
 8.33774,   0.19870,   0.67500,  -7.59217,  -0.62767,   0.70364
 8.33874,   0.19109,   0.67430,  -7.61469,  -0.70416,   0.70085
 8.33974,   0.18345,   0.67352,  -7.63660,  -0.78149,   0.69805
 8.34074,   0.17579,   0.67266,  -7.65789,  -0.85966,   0.69525
 8.34174,   0.16812,   0.67172,  -7.67854,  -0.93868,   0.69244
 8.34274,   0.16042,   0.67070,  -7.69853,  -1.01855,   0.68962
 8.34374,   0.15270,   0.66960,  -7.71784,  -1.09929,   0.68679
 8.34474,   0.14496,   0.66842,  -7.73645,  -1.18089,   0.68396
 8.34574,   0.13721,   0.66716,  -7.75434,  -1.26337,   0.68112
 8.34674,   0.12944,   0.66581,  -7.77148,  -1.34672,   0.67827
 8.34774,   0.12165,   0.66438,  -7.78786,  -1.43095,   0.67542
 8.34874,   0.11385,   0.66286,  -7.80344,  -1.51608,   0.67257
 8.34974,   0.10603,   0.66126,  -7.81822,  -1.60209,   0.66971
 8.35074,   0.09820,   0.65957,  -7.83215,  -1.68900,   0.66684
 8.35174,   0.09035,   0.65780,  -7.84522,  -1.77681,   0.66397
 8.35275,   0.08249,   0.65593,  -7.85741,  -1.86553,   0.66110
 8.35375,   0.07462,   0.65397,  -7.86868,  -1.95515,   0.65822
 8.35475,   0.06674,   0.65193,  -7.87901,  -2.04569,   0.65534
 8.35575,   0.05886,   0.64979,  -7.88837,  -2.13713,   0.65245
 8.35675,   0.05096,   0.64756,  -7.89674,  -2.22950,   0.64956
 8.35775,   0.04306,   0.64524,  -7.90408,  -2.32277,   0.64667
 8.35875,   0.03515,   0.64282,  -7.91037,  -2.41697,   0.64378
 8.35975,   0.02723,   0.64031,  -7.91557,  -2.51208,   0.64089
 8.36075,   0.01931,   0.63770,  -7.91965,  -2.60811,   0.63799
 8.36175,   0.01139,   0.63500,  -7.92258,  -2.70505,   0.63510
 8.36275,   0.00346,   0.63219,  -7.92434,  -2.80291,   0.63220
 8.36375,  -0.00446,   0.62929,  -7.92488,  -2.90169,   0.62931
 8.36475,  -0.01239,   0.62629,  -7.92417,  -3.00137,   0.62641
 8.36575,  -0.02031,   0.62319,  -7.92218,  -3.10196,   0.62352
 8.36675,  -0.02823,   0.61999,  -7.91888,  -3.20345,   0.62063
 8.36775,  -0.03614,   0.61668,  -7.91422,  -3.30584,   0.61774
 8.36875,  -0.04405,   0.61327,  -7.90816,  -3.40912,   0.61485
 8.36975,  -0.05195,   0.60976,  -7.90068,  -3.51328,   0.61197
 8.37075,  -0.05984,   0.60614,  -7.89173,  -3.61831,   0.60909
 8.37175,  -0.06772,   0.60241,  -7.88128,  -3.72421,   0.60621
 8.37275,  -0.07559,   0.59858,  -7.86928,  -3.83097,   0.60334
 8.37375,  -0.08345,   0.59465,  -7.85569,  -3.93856,   0.60047
 8.37475,  -0.09129,   0.59060,  -7.84047,  -4.04699,   0.59761
 8.37575,  -0.09911,   0.58644,  -7.82359,  -4.15623,   0.59476
 8.37675,  -0.10692,   0.58218,  -7.80499,  -4.26628,   0.59191
 8.37776,  -0.11470,   0.57780,  -7.78464,  -4.37710,   0.58907
 8.37876,  -0.12246,   0.57331,  -7.76248,  -4.48869,   0.58624
 8.37976,  -0.13020,   0.56871,  -7.73849,  -4.60103,   0.58342
 8.38076,  -0.13792,   0.56400,  -7.71260,  -4.71409,   0.58061
 8.38176,  -0.14560,   0.55917,  -7.68479,  -4.82784,   0.57781
 8.38276,  -0.15326,   0.55422,  -7.65499,  -4.94227,   0.57502
 8.38376,  -0.16088,   0.54917,  -7.62317,  -5.05735,   0.57225
 8.38476,  -0.16847,   0.54399,  -7.58928,  -5.17304,   0.56948
 8.38576,  -0.17602,   0.53871,  -7.55327,  -5.28933,   0.56673
 8.38676,  -0.18354,   0.53330,  -7.51509,  -5.40616,   0.56400
 8.38776,  -0.19101,   0.52778,  -7.47470,  -5.52352,   0.56128
 8.38876,  -0.19844,   0.52213,  -7.43205,  -5.64135,   0.55857
 8.38976,  -0.20583,   0.51637,  -7.38710,  -5.75963,   0.55589
 8.39076,  -0.21317,   0.51050,  -7.33980,  -5.87831,   0.55322
 8.39176,  -0.22046,   0.50450,  -7.29009,  -5.99734,   0.55056
 8.39276,  -0.22770,   0.49838,  -7.23794,  -6.11668,   0.54793
 8.39376,  -0.23488,   0.49215,  -7.18330,  -6.23628,   0.54532
 8.39476,  -0.24201,   0.48579,  -7.12612,  -6.35609,   0.54273
 8.39576,  -0.24907,   0.47931,  -7.06635,  -6.47606,   0.54017
 8.39676,  -0.25608,   0.47272,  -7.00397,  -6.59612,   0.53762
 8.39776,  -0.26302,   0.46600,  -6.93891,  -6.71621,   0.53510
 8.39876,  -0.26989,   0.45917,  -6.87114,  -6.83628,   0.53261
 8.39976,  -0.27669,   0.45221,  -6.80062,  -6.95626,   0.53014
 8.40076,  -0.28342,   0.44513,  -6.72731,  -7.07608,   0.52770
 8.40176,  -0.29007,   0.43794,  -6.65116,  -7.19567,   0.52529
 8.40277,  -0.29664,   0.43062,  -6.57216,  -7.31495,   0.52291
 8.40377,  -0.30313,   0.42319,  -6.49025,  -7.43386,   0.52055
 8.40477,  -0.30953,   0.41564,  -6.40541,  -7.55230,   0.51823
 8.40577,  -0.31585,   0.40797,  -6.31761,  -7.67019,   0.51594
 8.40677,  -0.32208,   0.40018,  -6.22682,  -7.78746,   0.51369
 8.40777,  -0.32821,   0.39227,  -6.13302,  -7.90401,   0.51147
 8.40877,  -0.33425,   0.38425,  -6.03618,  -8.01975,   0.50929
 8.40977,  -0.34018,   0.37612,  -5.93629,  -8.13459,   0.50714
 8.41077,  -0.34602,   0.36787,  -5.83332,  -8.24843,   0.50503
 8.41177,  -0.35174,   0.35951,  -5.72727,  -8.36118,   0.50296
 8.41277,  -0.35736,   0.35104,  -5.61814,  -8.47272,   0.50093
 8.41377,  -0.36287,   0.34245,  -5.50590,  -8.58297,   0.49895
 8.41477,  -0.36826,   0.33376,  -5.39057,  -8.69181,   0.49700
 8.41577,  -0.37353,   0.32496,  -5.27215,  -8.79914,   0.49510
 8.41677,  -0.37868,   0.31606,  -5.15064,  -8.90485,   0.49325
 8.41777,  -0.38371,   0.30705,  -5.02606,  -9.00883,   0.49144
 8.41877,  -0.38861,   0.29794,  -4.89843,  -9.11096,   0.48968
 8.41977,  -0.39337,   0.28873,  -4.76777,  -9.21113,   0.48796
 8.42077,  -0.39801,   0.27942,  -4.63411,  -9.30924,   0.48630
 8.42177,  -0.40251,   0.27001,  -4.49748,  -9.40516,   0.48468
 8.42277,  -0.40686,   0.26051,  -4.35792,  -9.49878,   0.48312
 8.42377,  -0.41108,   0.25092,  -4.21548,  -9.58998,   0.48161
 8.42477,  -0.41515,   0.24125,  -4.07020,  -9.67866,   0.48016
 8.42577,  -0.41907,   0.23148,  -3.92215,  -9.76470,   0.47875
 8.42677,  -0.42284,   0.22163,  -3.77138,  -9.84798,   0.47741
 8.42778,  -0.42646,   0.21171,  -3.61797,  -9.92839,   0.47612
 8.42878,  -0.42992,   0.20170,  -3.46198, -10.00583,   0.47489
 8.42978,  -0.43323,   0.19162,  -3.30349, -10.08018,   0.47371
 8.43078,  -0.43637,   0.18147,  -3.14260, -10.15134,   0.47260
 8.43178,  -0.43935,   0.17125,  -2.97939, -10.21921,   0.47154
 8.43278,  -0.44216,   0.16096,  -2.81397, -10.28369,   0.47055
 8.43378,  -0.44481,   0.15062,  -2.64643, -10.34468,   0.46962
 8.43478,  -0.44729,   0.14022,  -2.47688, -10.40210,   0.46875
 8.43578,  -0.44959,   0.12976,  -2.30543, -10.45584,   0.46794
 8.43678,  -0.45172,   0.11926,  -2.13221, -10.50584,   0.46720
 8.43778,  -0.45368,   0.10870,  -1.95734, -10.55200,   0.46652
 8.43878,  -0.45546,   0.09811,  -1.78094, -10.59427,   0.46591
 8.43978,  -0.45706,   0.08748,  -1.60315, -10.63257,   0.46536
